result,t1_avg_pts_mu,t1_avg_pts_tot,t1_avg_recv_mu,t1_avg_recv_tot,t1_avg_scrd_mu,t1_avg_scrd_tot,t1_standing,t2_avg_pts_mu,t2_avg_pts_tot,t2_avg_recv_tot,t2_avg_scrd_tot,t2_standing
2,0.5,1.2,1,1.3263157895,0.5,1.1578947368,13,2,1.7263157895,1.1789473684,1.6315789474,5
2,1.4,1.3645833333,1.6,1.5104166667,1.4,1.4375,15,1.4,1.4895833333,1.1458333333,1.3958333333,6
2,1.3333333333,1.8125,0.6666666667,1.03125,2,1.8229166667,3,1.3333333333,0.8103448276,1.7586206897,1.0172413793,20
1,1.2,1.4375,1,1.1458333333,1.2,1.4270833333,9,1.2,1.1875,1.3333333333,1.15625,13
0,0,0.9,6,1.95,1,1.4,16,3,1.8125,1.1875,1.9791666667,4
1,1.8,2.1041666667,0.6,0.84375,1.8,1.9895833333,2,0.6,1.25,1.2291666667,1.0729166667,8
0,1.3333333333,1.2931034483,0.6666666667,1.2931034483,0.6666666667,1.2586206897,10,1.3333333333,1.0833333333,1.5729166667,1.0416666667,18
1,3,1.7395833333,1,1.1770833333,3,1.6354166667,5,0,0.65,1.85,1.1,19
1,1,0.9655172414,0,1.6896551724,0,1.1379310345,12,1,1.2413793103,1.6896551724,1.2931034483,11
2,0.6,1.0729166667,3,1.6458333333,0.2,1.0833333333,17,2.4,2.2708333333,1.0208333333,2.2604166667,1
2,1,1.3229166667,1.6,1.5416666667,0.6,1.34375,7,1.6,1.2708333333,1.3541666667,1.3229166667,14
2,1.6,1.8041237113,0.4,1.1855670103,1,1.9690721649,5,1,2.1134020619,0.8350515464,2,2
1,2,2.2783505155,1.6,1.0103092784,1.8,2.2783505155,1,0.8,1.4536082474,1.1340206186,1.4432989691,8
2,0,1.0824742268,4,1.5773195876,1,1.0515463918,17,3,0.9047619048,1.9047619048,1.380952381,16
0,3,1.5051546392,0,1.1443298969,2,1.4020618557,6,0,1.2881355932,1.3050847458,1.2711864407,9
0,2.6,1.2886597938,0.6,1.3505154639,1.8,1.3298969072,13,0.2,1.0618556701,1.6701030928,1.0721649485,18
0,1,1.2203389831,1.3333333333,1.6949152542,1.3333333333,1.2881355932,12,2,1.3505154639,1.5154639175,1.4329896907,15
1,0,0.619047619,1,1.9047619048,0,1.0952380952,19,3,1.3092783505,1.5463917526,1.3402061856,7
2,0.4,1.2371134021,1,1.2474226804,0.2,1.0618556701,10,2.2,1.793814433,1.0309278351,1.8041237113,3
1,2.3333333333,1.175257732,0.3333333333,1.3505154639,1.6666666667,1.1443298969,14,0.3333333333,1,1.6779661017,1.1525423729,11
0,1,0.8474576271,1.6666666667,1.7288135593,1,1.0169491525,20,2,1.7525773196,1.175257732,1.6494845361,4
0,0,1,3,1.8181818182,1,1.3636363636,15,3,1.5,1.1326530612,1.387755102,6
0,0.8,1.7448979592,2,1.1632653061,0.8,1.6326530612,4,2,2.2857142857,1.0102040816,2.2755102041,1
1,1.4,1.806122449,1.8,1.0204081633,1.6,1.8265306122,3,1.4,1.7857142857,1.193877551,1.9489795918,5
0,1.6,1.2959183673,1,1.5612244898,1.2,1.3469387755,7,1,1.0714285714,1.5714285714,1.0408163265,18
1,2.3333333333,1.4387755102,1,1.1428571429,3,1.4387755102,8,0.3333333333,1.2166666667,1.6666666667,1.2666666667,12
1,2.2,2.1224489796,1,0.8265306122,2.4,2,2,0.4,1.2857142857,1.3469387755,1.3265306122,13
2,1,1.3469387755,2,1.5,2,1.4183673469,16,1,0.7272727273,1.9090909091,1.1818181818,19
1,1,1.2833333333,1.3333333333,1.2833333333,0.6666666667,1.25,9,2,1.2244897959,1.2755102041,1.0510204082,10
0,3,0.9833333333,1,1.7,2,1.1333333333,11,0,0.85,1.7,1,20
2,0.8,1.0612244898,2.2,1.6632653061,1.2,1.0714285714,17,2,1.193877551,1.3367346939,1.1632653061,14
1,0.3333333333,1.2727272727,2.3333333333,1.3535353535,0.6666666667,1.3131313131,14,2.3333333333,0.9836065574,1.6885245902,1.131147541,12
1,3,2.2727272727,2,1.0101010101,3,2.2626262626,1,0,1,1.7391304348,1.3043478261,15
0,0,0.8260869565,4,1.8695652174,2,1.2173913043,18,3,1.8181818182,1.0202020202,1.8282828283,3
0,1.6,1.7676767677,1,1.202020202,1.2,1.9393939394,6,1,1.4545454545,1.1313131313,1.4747474747,7
1,1.2,1.4949494949,1.4,1.1212121212,0.8,1.3737373737,5,1.8,1.2929292929,1.5656565657,1.3535353535,8
0,1.3333333333,1.1967213115,1.3333333333,1.7213114754,1,1.2459016393,13,1.3333333333,1.7373737374,1.1616161616,1.6262626263,4
2,1,1.0707070707,2,1.5757575758,0.8,1.0505050505,17,1.6,1.3333333333,1.5050505051,1.4141414141,16
0,0,0.8524590164,3,1.6885245902,1.6666666667,1,20,3,2.1313131313,0.8181818182,2,2
0,0.6,1.2121212121,1.8,1.2929292929,1.2,1.0505050505,10,1.8,1.0505050505,1.6767676768,1.0808080808,19
0,1.6666666667,1.2121212121,0.6666666667,1.3434343434,1.3333333333,1.1818181818,11,0.6666666667,1.3114754098,1.2786885246,1.2786885246,9
0,1.6,2.12,1.2,0.81,1.8,1.98,2,1,1.45,1.14,1.48,7
2,0.6,1.28,1.6,1.57,1,1.35,9,1.8,1.73,1.16,1.62,4
2,0.2,1.29,2.6,1.35,0.8,1.33,12,2.6,2.28,1.01,2.26,1
1,1.6,1.76,1,1.21,1.2,1.94,6,1,1.21,1.3,1.06,10
0,1.2,1.51,1.4,1.12,1.6,1.38,5,1.2,1.06,1.58,1.05,19
1,1,1.35,1.6,1.5,1,1.42,15,1.6,1.81,1.03,1.83,3
1,0,0.8333333333,3,1.875,0,1.25,17,3,1.21,1.33,1.17,11
1,0,0.9677419355,3,1.7096774194,0,1.1290322581,13,3,1.3064516129,1.2580645161,1.2580645161,8
0,3,1.05,0,1.68,2,1.09,18,0,0.9583333333,1.75,1.2916666667,16
0,0.3333333333,0.8548387097,1.6666666667,1.6612903226,1,0.9838709677,20,2.3333333333,1.1935483871,1.7096774194,1.2419354839,14
2,1.2,1.4455445545,1.2,1.1485148515,0.8,1.4851485149,7,1.8,1.2673267327,1.5643564356,1.3366336634,9
1,1.6,2.2871287129,1.6,1,1.8,2.2475247525,1,1,1.504950495,1.1386138614,1.396039604,5
1,2,1.0594059406,0.6666666667,1.5940594059,1.6666666667,1.0693069307,19,1,1,1.6825396825,1.126984127,11
1,0,0.96,3,1.76,2,1.32,16,3,2.1089108911,0.8217821782,1.9801980198,2
1,2.6,1.7920792079,0.4,1.0495049505,2.4,1.8316831683,3,0.2,1.0495049505,1.6831683168,1.099009901,18
0,0.3333333333,1.1904761905,2.6666666667,1.6825396825,0.6666666667,1.2222222222,14,2.3333333333,1.2772277228,1.3465346535,1.3168316832,13
1,1,1.198019802,1,1.297029703,1,1.0495049505,10,1,0.92,1.84,1.28,17
2,0.6,1.198019802,1,1.3366336634,0.6,1.1683168317,12,1.8,1.7722772277,1.198019802,1.9306930693,6
1,1.3333333333,1.2857142857,1.3333333333,1.253968254,2,1.2380952381,8,1.3333333333,0.8571428571,1.6349206349,0.9682539683,20
1,1.6,1.7425742574,1,1.1485148515,2.2,1.6138613861,4,1,1.3663366337,1.504950495,1.4356435644,15
2,1.3333333333,0.984375,1,1.6875,0.6666666667,1.125,11,1.3333333333,1.7549019608,1.1470588235,1.6176470588,4
1,1.4,2.0882352941,1,0.8431372549,0.8,1.9705882353,2,1.4,1.8039215686,1.0490196078,1.8529411765,3
1,0,1.3529411765,2,1.5098039216,0,1.431372549,16,3,1.0384615385,1.7307692308,1.3846153846,15
1,2,1.7843137255,1,1.1862745098,2,1.9215686275,5,0.8,1.0784313725,1.5882352941,1.0784313725,17
1,1,1.1875,1.3333333333,1.65625,1.3333333333,1.203125,14,1,1.4901960784,1.1470588235,1.3823529412,6
2,0,0.84375,2.3333333333,1.671875,0.3333333333,0.96875,20,3,2.2941176471,0.9901960784,2.2450980392,1
2,0,0.8846153846,3,1.8461538462,2,1.2692307692,18,3,1.0392156863,1.7058823529,1.0980392157,19
1,2.6,1.2843137255,1.2,1.5490196078,2.8,1.3431372549,8,0.2,1.1862745098,1.3333333333,1.1568627451,13
1,1.8,1.2745098039,0.8,1.3333333333,1.2,1.3039215686,12,1.2,1.2156862745,1.2941176471,1.0588235294,10
1,0.6666666667,1.431372549,0.3333333333,1.1568627451,0,1.4705882353,9,1.6666666667,1.3125,1.25,1.28125,7
2,0.6,1.067961165,2.8,1.5922330097,0.4,1.0776699029,18,2.4,2.0970873786,0.8349514563,1.9708737864,2
1,1.4,1.7669902913,3.2,1.1553398058,2.4,1.6310679612,3,1.4,1.7961165049,1.1844660194,1.9223300971,5
2,1.2,1.0582524272,1.2,1.6893203883,0.8,1.1165048544,17,1.2,1.4466019417,1.145631068,1.5048543689,8
1,1.8,1.786407767,1,1.0582524272,2.4,1.8349514563,4,1.2,1.3009708738,1.5436893204,1.3495145631,7
1,0,1.4757281553,2,1.1553398058,1,1.3786407767,6,3,0.8518518519,1.8888888889,1.2222222222,19
1,2,2.3009708738,0.6666666667,0.9805825243,1.3333333333,2.2427184466,1,1,1.2153846154,1.6461538462,1.2153846154,12
2,3,1,1,1.8148148148,3,1.4074074074,16,0,0.8307692308,1.6769230769,0.9538461538,20
2,0.6666666667,1.2038834951,1.6666666667,1.2912621359,0.6666666667,1.0485436893,10,1.6666666667,0.9692307692,1.7076923077,1.1384615385,14
0,1,1.1747572816,1.2,1.3398058252,0.8,1.1553398058,15,1.6,1.2912621359,1.3203883495,1.3009708738,11
1,1.3333333333,1.2923076923,1,1.3076923077,0.6666666667,1.2615384615,9,1.3333333333,1.3689320388,1.5145631068,1.4563106796,13
2,0.8,1.2884615385,0.6,1.3269230769,0.4,1.3076923077,10,1.4,1.7980769231,1.0480769231,1.8269230769,4
1,3,2.1057692308,0,0.8269230769,1.8,1.9615384615,2,0,1.0480769231,1.7115384615,1.1057692308,17
0,0,1,2.6666666667,1.6818181818,0.6666666667,1.1363636364,12,3,2.3076923077,0.9711538462,2.2596153846,1
0,2.6,1.7788461538,0.6,1.1923076923,1.4,1.9134615385,5,0.2,1.4903846154,1.1538461538,1.3942307692,6
1,0.2,1.4615384615,2,1.1346153846,0.4,1.5288461538,7,2.6,1.7788461538,1.1538461538,1.6346153846,3
1,1.2,1.3557692308,1.8,1.5096153846,1.6,1.4423076923,15,1.8,1.1923076923,1.2884615385,1.0384615385,11
0,1,1.196969697,1,1.6818181818,1,1.196969697,13,1,0.9642857143,1.8214285714,1.3928571429,16
1,0.3333333333,0.8636363636,2,1.6666666667,1,0.9696969697,20,2.3333333333,1.1730769231,1.3461538462,1.1634615385,14
2,0,0.8214285714,1,1.9285714286,0,1.2142857143,19,3,1.0576923077,1.5865384615,1.0673076923,18
1,0,1.2884615385,2.6666666667,1.5384615385,0.6666666667,1.3365384615,9,3,1.3181818182,1.2878787879,1.2575757576,8
1,2,1.8095238095,1.3333333333,1.0380952381,2.3333333333,1.8380952381,3,1,1,1.6865671642,1.1492537313,10
1,0.8,1.0380952381,1.4,1.7047619048,1.2,1.0952380952,18,2,1.3714285714,1.5047619048,1.4476190476,13
2,3,1.7619047619,0.4,1.1714285714,2.2,1.6380952381,4,0,1.2761904762,1.3428571429,1.2952380952,11
0,1,1.1619047619,1.3333333333,1.3619047619,1.6666666667,1.1619047619,15,2,1.1940298507,1.6567164179,1.1791044776,14
1,3,2.2952380952,3,0.980952381,4,2.2571428571,1,0,0.7931034483,1.9310344828,1.2068965517,19
1,1,1.0761904762,1.3333333333,1.580952381,1.3333333333,1.0761904762,17,1,0.8955223881,1.6567164179,1,20
1,0,0.9655172414,1,1.7586206897,0,1.3448275862,16,3,1.4761904762,1.1428571429,1.5428571429,7
0,2,1.180952381,0.6,1.2952380952,1.4,1.0380952381,12,0.8,1.3047619048,1.5333333333,1.3428571429,8
2,2,1.2985074627,1,1.2985074627,1.6666666667,1.2537313433,9,1,1.7714285714,1.180952381,1.8952380952,5
1,2,1.4857142857,1,1.1428571429,1.2,1.380952381,6,0.8,2.1142857143,0.819047619,1.9523809524,2
1,2,1.2924528302,0.6666666667,1.3301886792,2.6666666667,1.2924528302,10,1,0.8823529412,1.6764705882,1.0147058824,20
2,1.4,1.0943396226,1.4,1.5849056604,1,1.0943396226,17,1.4,1.4622641509,1.1603773585,1.5377358491,7
1,1,1.5,1,1.1320754717,0.6,1.3867924528,6,1.6,1.179245283,1.2830188679,1.0283018868,11
1,3,1.7830188679,2,1.1698113208,5,1.8962264151,5,0,0.7666666667,1.9,1.1666666667,19
1,3,2.0943396226,0.8,0.8301886792,2.6,1.9339622642,2,0,1.358490566,1.5094339623,1.4433962264,14
1,1,1.0333333333,2,1.7333333333,2,1.4,16,1,1.820754717,1.0283018868,1.8396226415,3
2,0.3333333333,1.2794117647,1.6666666667,1.3088235294,0.6666666667,1.2352941176,9,2.3333333333,1.7452830189,1.1698113208,1.6226415094,4
1,1,0.9852941176,1.6666666667,1.6911764706,1.6666666667,1.1323529412,12,1,1.3018867925,1.5188679245,1.3301886792,8
1,0.6666666667,1.0566037736,1.3333333333,1.6981132075,1,1.1037735849,18,1.6666666667,1.1911764706,1.6470588235,1.1764705882,13
2,0.2,1.1603773585,1.4,1.358490566,0.2,1.1603773585,15,2.6,2.3018867925,0.9716981132,2.2452830189,1
2,1.4,2.308411215,2,0.9626168224,1.2,2.2336448598,1,1.4,2.1028037383,0.8224299065,1.953271028,2
0,1.3333333333,0.8695652174,1.6666666667,1.6956521739,1.6666666667,1.0289855072,19,1.3333333333,1.0747663551,1.6822429907,1.1028037383,17
1,2.4,1.8037383178,1.4,1.0373831776,2,1.8317757009,3,0.6,1.1495327103,1.3551401869,1.1495327103,16
1,0.8,1.3457943925,1.8,1.5327102804,1,1.4299065421,15,2,1.308411215,1.3364485981,1.308411215,10
0,0.8,1.7570093458,1.2,1.1682242991,1,1.6261682243,4,2,1.5140186916,1.1214953271,1.3831775701,6
0,2,1.476635514,1.6666666667,1.1588785047,2.3333333333,1.5420560748,7,1,1.0144927536,1.6811594203,1.1594202899,11
0,3,1.1739130435,2,1.6376811594,3.3333333333,1.1594202899,14,0,1.2608695652,1.3188405797,1.231884058,9
2,1.4,1.1682242991,0.6,1.2803738318,0.8,1.0186915888,13,0.8,1.0841121495,1.5887850467,1.0934579439,18
2,0.8,1.2897196262,2.4,1.5327102804,1.4,1.3271028037,8,2,1.7943925234,1.1682242991,1.9158878505,5
2,0,0.7419354839,1,1.9677419355,0,1.1612903226,20,3,1.0967741935,1.7096774194,1.4193548387,12
0,1.8,1.8148148148,1,1.037037037,1.6,1.8333333333,3,0.6,1.75,1.1759259259,1.6296296296,4
1,2.6,2.1111111111,0.2,0.8240740741,2.2,1.9537037037,2,0.2,1.2777777778,1.537037037,1.3240740741,8
2,0.3333333333,1.0740740741,1.3333333333,1.6759259259,0.3333333333,1.1018518519,18,2.3333333333,1.2571428571,1.3285714286,1.2428571429,9
2,0.2,1.1574074074,2.2,1.2962962963,1,1.0185185185,15,2.6,2.287037037,0.9722222222,2.2222222222,1
2,1.8,1.3611111111,0.8,1.5185185185,1.8,1.4259259259,13,0.6,1.1388888889,1.3611111111,1.1481481481,17
1,1.3333333333,1.8055555556,1.6666666667,1.1666666667,1.6666666667,1.9166666667,5,1.3333333333,1.1714285714,1.6428571429,1.1714285714,14
0,1.2,1.1018518519,0.8,1.5833333333,0.8,1.1111111111,16,1.2,1.2962962963,1.3333333333,1.2962962963,10
1,0.6666666667,1.5092592593,1,1.1296296296,0.6666666667,1.3888888889,6,1.6666666667,0.8714285714,1.6857142857,1.0285714286,19
0,0,0.71875,1,1.96875,0,1.125,20,3,1.4722222222,1.1481481481,1.5277777778,7
0,0,1.15625,4,1.65625,1,1.4375,12,3,1.0142857143,1.6571428571,1.1428571429,11
1,2.6,2.2935779817,1,0.9633027523,2.6,2.2201834862,1,0.2,1.1009174312,1.5779816514,1.1100917431,17
0,2.6,1.4678899083,0.6,1.1376146789,2,1.5137614679,7,0.2,1.8073394495,1.0458715596,1.8348623853,3
1,0.2,1.7431192661,2.2,1.1834862385,0.8,1.6330275229,5,2.6,2.119266055,0.8165137615,1.9449541284,2
2,1.2,1.2935779817,1.8,1.3302752294,1.8,1.2935779817,10,1.2,1.8165137615,1.1651376147,1.9266055046,4
1,1,1.1549295775,0,1.661971831,0,1.1690140845,14,1,0.7272727273,1.9090909091,1.0909090909,20
2,2,0.8591549296,1,1.6901408451,1.3333333333,1.014084507,19,1,1.1467889908,1.3027522936,1.0091743119,16
1,0.4,1.1559633028,2.2,1.3486238532,0.8,1.1651376147,15,2.2,1.5229357798,1.119266055,1.3944954128,6
0,1,1.2816901408,1,1.338028169,1,1.2676056338,8,1,1.1515151515,1.6363636364,1.4242424242,12
0,1.4,1.2660550459,2.2,1.5321100917,2.2,1.3119266055,9,1.4,1.3486238532,1.5321100917,1.4128440367,13
1,1,1.014084507,2,1.6478873239,2,1.1408450704,11,2,1.0642201835,1.6880733945,1.1100917431,18
1,1,1.0909090909,0.8,1.5909090909,0.6,1.1,17,1.6,1.1727272727,1.3363636364,1.1636363636,14
0,0.6,1.8272727273,2.6,1.1545454545,1,1.9181818182,4,2.4,2.3,0.9545454545,2.2272727273,1
1,1.6666666667,1.8,1,1.0545454545,2,1.8363636364,3,0.6666666667,1.2777777778,1.3194444444,1.25,8
0,1,0.7058823529,1,1.9117647059,1,1.0882352941,20,1,0.8472222222,1.6944444444,1,19
2,1.4,1.3454545455,1.6,1.5272727273,1.4,1.4090909091,16,1.4,1.4636363636,1.1454545455,1.5181818182,7
1,2.2,1.5090909091,0.8,1.1181818182,2.2,1.3818181818,6,0.4,1.2818181818,1.3272727273,1.2818181818,11
2,0,1.1470588235,2,1.5882352941,0,1.3823529412,12,3,1.2636363636,1.5272727273,1.3090909091,9
1,1.3333333333,1.1636363636,0.6666666667,1.2909090909,0.6666666667,1.0181818182,15,1.3333333333,1.1805555556,1.6527777778,1.1805555556,13
0,1.4,1.0545454545,1,1.6909090909,0.8,1.1,18,1.4,1.7545454545,1.1818181818,1.6454545455,5
1,2.3333333333,2.1,0.6666666667,0.8363636364,1.6666666667,1.9363636364,2,0.3333333333,1.0416666667,1.625,1.1527777778,10
0,2,1.1621621622,0.6,1.3783783784,1.8,1.1621621622,15,0.8,1.1801801802,1.2792792793,1.018018018,12
2,2,2.2882882883,1.8,0.954954955,2.4,2.2162162162,1,0.8,1.8108108108,1.045045045,1.8378378378,3
0,1.6,1.4774774775,1.2,1.1351351351,1.8,1.5585585586,7,1,1.5225225225,1.1081081081,1.3783783784,6
2,1,0.8493150685,1,1.6712328767,0.6666666667,0.9863013699,19,2,1.8198198198,1.1531531532,1.9099099099,4
1,3,1.7477477477,1,1.1891891892,2,1.6486486486,5,0,1.1142857143,1.6285714286,1.3428571429,13
2,1,1.2702702703,3,1.3243243243,3,1.2702702703,11,1,0.7142857143,1.8571428571,1.0571428571,20
2,1.3333333333,1.1643835616,1.3333333333,1.6438356164,1.6666666667,1.1643835616,14,1.3333333333,1.1081081081,1.5855855856,1.1441441441,16
0,1,1.2602739726,1.6666666667,1.3287671233,0.3333333333,1.2328767123,9,2,2.1081081081,0.8378378378,1.9369369369,2
2,1,1.2792792793,1.4,1.5135135135,1.2,1.3243243243,8,1.6,1.0540540541,1.6936936937,1.1081081081,18
0,1,1.0273972603,2.3333333333,1.6301369863,0.6666666667,1.1506849315,10,2,1.3333333333,1.5675675676,1.3963963964,17
2,0,0.7777777778,1,1.8611111111,0,1.1388888889,19,3,2.0982142857,0.8303571429,1.9196428571,2
1,2,1.8303571429,0.8,1.1428571429,2.2,1.9017857143,4,0.8,1.0714285714,1.6964285714,1.125,18
1,2.3333333333,2.2678571429,0.3333333333,0.9553571429,1.3333333333,2.1964285714,1,0.3333333333,1.2567567568,1.3108108108,1.2162162162,9
1,1.6666666667,1.5178571429,1.3333333333,1.0982142857,1.6666666667,1.3660714286,6,0.6666666667,1.027027027,1.6081081081,1.1351351351,10
2,1.2,1.2589285714,2,1.3482142857,0.8,1.2767857143,12,1.8,1.4732142857,1.125,1.5446428571,7
1,1,1.1486486486,1.3333333333,1.6486486486,1,1.1621621622,16,2,1.2678571429,1.5267857143,1.3303571429,8
2,0.3333333333,0.8378378378,0.6666666667,1.6621621622,0,0.972972973,20,2.3333333333,1.3303571429,1.5535714286,1.3839285714,17
0,3,1.1607142857,0,1.375,1,1.1607142857,15,0,1.0833333333,1.6111111111,1.3055555556,14
2,1,1.1785714286,1.4,1.2767857143,1.2,1.0178571429,11,1.6,1.7589285714,1.1785714286,1.6428571429,5
2,1,1.125,3.2,1.5803571429,1.6,1.1517857143,13,1.6,1.8214285714,1.0357142857,1.8303571429,3
1,1.4,1.8318584071,1.2,1.0353982301,1.2,1.8318584071,3,1.4,1.5309734513,1.0884955752,1.3716814159,6
1,2,1.4867256637,1,1.1238938053,2,1.5575221239,7,1,0.8266666667,1.6666666667,0.9733333333,20
2,3,2.1061946903,1.6666666667,0.8230088496,5,1.9203539823,2,0,1.1733333333,1.6266666667,1.2,12
2,1,1.3451327434,2.6,1.5486725664,1.8,1.389380531,13,1.6,1.8407079646,1.1415929204,1.9203539823,4
0,1,1.0810810811,3,1.5945945946,3,1.2972972973,14,1,1.1681415929,1.2831858407,1.017699115,11
2,3,1.24,0.3333333333,1.32,2.3333333333,1.2133333333,9,0,1.2477876106,1.3628318584,1.2743362832,15
1,2.2,1.7699115044,0.6,1.1769911504,1.2,1.6460176991,5,0.4,1.1592920354,1.3716814159,1.1592920354,17
0,0.2,1.2566371681,2,1.5486725664,0.8,1.3185840708,8,2.6,2.2743362832,0.9557522124,2.1946902655,1
1,0,1.0133333333,1,1.6133333333,0,1.12,10,3,0.7567567568,1.8648648649,1.1081081081,19
0,1,1.0619469027,1,1.7168141593,1,1.1238938053,18,1.6,1.1150442478,1.5840707965,1.1504424779,16
1,3,2.1973684211,0.5,0.8289473684,3,2.0921052632,2,0,1.3947368421,1.5657894737,1.3289473684,16
2,0.25,1.2236842105,1.5,1.3421052632,0.5,1.1973684211,9,2.5,2.3421052632,1,2.3026315789,1
2,2.5,1.8815789474,0.5,1.1315789474,1.75,1.9210526316,4,0.25,1.0394736842,1.6052631579,1.1052631579,15
0,1.5,1.1973684211,1.25,1.6315789474,1.5,1.2236842105,11,0.75,1.5657894737,1.0526315789,1.3815789474,6
2,1.25,1.1052631579,1.25,1.3157894737,1.5,1.1315789474,17,1.25,1.25,1.4605263158,1.2894736842,12
2,3,1.2631578947,0,1.4342105263,2.5,1.2894736842,8,0,1.0789473684,1.5789473684,1.2894736842,14
1,0.5,1.4868421053,1,1.0921052632,0.25,1.5526315789,7,2,1.1447368421,1.2894736842,0.9210526316,13
0,1.75,2.3506493506,1.75,1,2.25,2.3246753247,2,1,1.8441558442,1.1038961039,1.8441558442,4
1,2.5,1.8701298701,0.75,1.1298701299,1.75,1.7272727273,7,0.25,1.2077922078,1.3766233766,1.1948051948,19
2,1,1.0649350649,1.5,1.5974025974,1.25,1.1298701299,3,1.75,1.5064935065,1.0779220779,1.5454545455,8
0,2.25,1.5584415584,0.75,1.0649350649,1.25,1.3896103896,11,0.75,1.2467532468,1.4285714286,1.2727272727,12
0,0.5,1.3766233766,0.5,1.5974025974,0,1.3116883117,20,2,1.2564102564,1.358974359,1.2051282051,5
0,0.5,1.1282051282,1,1.5384615385,0.5,1.2820512821,6,2,1.0909090909,1.3116883117,1.1168831169,15
2,1.25,1.2727272727,1.5,1.4415584416,1.5,1.2857142857,9,1.25,1.8571428571,1.1558441558,1.9090909091,16
1,1.5,1.8717948718,2,1.1538461538,3,1.9230769231,9,1.5,1.8846153846,1.1153846154,1.7179487179,2
1,0.25,1.5256410256,1.75,1.0641025641,1,1.5384615385,1,2.5,2.3333333333,0.9871794872,2.2948717949,3
2,0.75,1.2435897436,2.25,1.4102564103,1,1.2564102564,17,2.25,1.1923076923,1.3717948718,1.1794871795,20
1,1.5,1.3717948718,2,1.5769230769,1.5,1.2948717949,18,1.5,1.2564102564,1.4615384615,1.2820512821,12
1,1,1.1794871795,0.5,1.6282051282,0.5,1.2179487179,15,1,1.125,1.525,1.275,6
2,2,1.25,0.5,1.325,1,1.175,4,0.5,1.1538461538,1.2820512821,0.9230769231,10
1,2.25,1.8333333333,1.5,1.0897435897,3.75,1.8205128205,5,0.75,1.0512820513,1.5897435897,1.1153846154,8
0,1.25,1.2151898734,1.25,1.3544303797,0.25,1.1898734177,16,1.25,1.5443037975,1.0506329114,1.5316455696,1
0,0.5,1.0975609756,2.5,1.512195122,1,1.243902439,10,2,1.2195121951,1.3170731707,1.1463414634,8
1,0.75,1.5443037975,1.75,1.0379746835,1.25,1.3544303797,15,2.25,1.8481012658,1.0886075949,1.8227848101,2
2,0.5,1.0379746835,1.5,1.5949367089,1,1.1139240506,14,2,1.3924050633,1.5569620253,1.2911392405,12
0,2,1.2405063291,0.5,1.4556962025,1.5,1.2658227848,17,0.5,1.2278481013,1.417721519,1.2405063291,20
0,0.5,1.1772151899,2,1.2658227848,0.5,0.9240506329,5,2,2.1898734177,0.835443038,2.1139240506,3
2,0.25,1.0759493671,1.25,1.3291139241,0.5,1.1139240506,19,2.5,1.8860759494,1.1392405063,1.9113924051,4
1,1.25,1.8607594937,1,1.1139240506,1.25,1.6962025316,6,1.25,1.2025316456,1.6075949367,1.2151898734,9
1,2.25,2.175,1.25,0.825,2.75,2.0875,4,0.75,2.3125,0.975,2.2625,5
1,2,1.9,0.5,1.1375,1.25,1.925,2,0.5,1.175,1.25,0.9125,7
1,1.5,1.825,0.5,1.0875,1.25,1.8,6,0.75,1.2375,1.45,1.2625,14
2,1.5,1.5375,1.5,1.0625,1,1.5375,1,1.5,1.0952380952,1.4761904762,1.2142857143,11
1,2.5,1.225,1.25,1.4125,3,1.2375,19,0.25,1.0625,1.35,1.1125,20
2,0,1.2142857143,2,1.2857142857,0.5,1.119047619,10,3,1.5625,1.025,1.35,9
2,1,1.1875,1.5,1.6125,1.5,1.2,15,1.75,1.025,1.6,1.1125,17
1,1.75,1.5802469136,1.5,1.037037037,2,1.3703703704,6,1,1.3950617284,1.5679012346,1.3086419753,12
2,1.25,1.049382716,1.25,1.3703703704,0.75,1.0987654321,20,1.25,1.5185185185,1.0617283951,1.5185185185,5
2,1.75,1.1604938272,0.5,1.2716049383,0.75,0.9135802469,10,1,1.1728395062,1.6049382716,1.1851851852,17
2,1.5,1.2345679012,1.25,1.3456790123,1.25,1.2098765432,9,1.5,1.9135802469,1.1358024691,1.9382716049,1
1,0,1.049382716,2.75,1.5802469136,0.25,1.1111111111,13,3,2.1851851852,0.8271604938,2.1111111111,3
2,2.5,2.2839506173,1.5,1.012345679,2.75,2.2469135802,8,0.25,1.2469135802,1.3950617284,1.2592592593,15
0,0.75,1.8888888889,1.75,1.0864197531,1.25,1.6913580247,2,1.5,1.8395061728,1.0740740741,1.8024691358,4
2,3,1.8780487805,1.5,1.0853658537,3,1.6829268293,3,0,1.1590909091,1.3181818182,1.1136363636,17
0,0,1.2682926829,2.5,1.3902439024,0.75,1.2682926829,10,3,1.9268292683,1.1341463415,1.9390243902,1
2,0.25,1.1951219512,2,1.5853658537,0.5,1.1829268293,15,2.5,1.8292682927,1.0731707317,1.7926829268,5
1,1,1.1818181818,0.5,1.4090909091,0.5,1.2272727273,6,1,1.2195121951,1.3536585366,1.2073170732,13
2,0,1.0365853659,1.5,1.3902439024,0.25,1.0975609756,20,3,2.256097561,1.0243902439,2.2317073171,12
1,1.5,1.2073170732,1,1.4634146341,0.75,1.243902439,18,1.5,1.1463414634,1.2682926829,0.9024390244,14
